Origin,Destination,Date,Departure,Arrival,Duration,Changes,Single Price,Return Price,Status,direction,link
DVP,BFD,11082019,18:58,21:49,02:51,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/110819/0700/dep/110819/1830/dep
DVP,BFD,11082019,19:49,22:18,02:29,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/110819/0700/dep/110819/1830/dep
DVP,BFD,11082019,19:58,22:49,02:51,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/110819/0700/dep/110819/1830/dep
DVP,BFD,11082019,20:49,23:18,02:29,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/110819/0700/dep/110819/1830/dep
BFD,NRW,11082019,07:05,11:27,04:22,3,15.9,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
BFD,NRW,11082019,08:05,12:27,04:22,3,15.9,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
BFD,NRW,11082019,09:05,13:27,04:22,3,15.9,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
BFD,NRW,11082019,10:05,14:27,04:22,3,15.9,62.5,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
BFD,NRW,11082019,11:43,15:29,03:46,2,21.2,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
NRW,BFD,11082019,19:00,22:18,03:18,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
NRW,BFD,11082019,20:00,23:18,03:18,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
NRW,BFD,11082019,20:03,23:49,03:46,3,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
NRW,BFD,11082019,22:00,06:23,08:23,3,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
NRW,BFD,11082019,22:00,06:52,08:52,2,61.5,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/110819/0700/dep/110819/1830/dep
BFD,BRI,11082019,07:44,10:57,03:13,2,20.0,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BFD,BRI,11082019,08:44,11:59,03:15,2,26.5,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BFD,BRI,11082019,09:44,12:59,03:15,3,26.5,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BFD,BRI,11082019,09:44,13:57,04:13,2,26.5,60.3,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BRI,BFD,11082019,18:50,21:42,02:52,2,26.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BRI,BFD,11082019,19:53,22:42,02:49,2,20.0,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BRI,BFD,11082019,21:00,23:42,02:42,2,20.0,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/110819/0700/dep/110819/1830/dep
BFD,BMH,11082019,08:05,11:23,03:18,2,12.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BFD,BMH,11082019,09:05,12:23,03:18,2,12.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BFD,BMH,11082019,09:44,13:23,03:39,2,12.5,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BFD,BMH,11082019,10:05,13:26,03:21,3,42.4,45.7,bus service,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BMH,BFD,11082019,18:50,21:18,02:28,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BMH,BFD,11082019,19:06,21:49,02:43,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BMH,BFD,11082019,19:50,22:18,02:28,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BMH,BFD,11082019,20:06,22:49,02:43,1,12.5,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BMH,BFD,11082019,21:06,23:49,02:43,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/110819/0700/dep/110819/1830/dep
BFD,SAL,17082019,07:24,09:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
BFD,SAL,17082019,07:54,09:42,01:48,1,18.5,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
BFD,SAL,17082019,08:24,10:20,01:56,1,15.7,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
BFD,SAL,17082019,08:54,10:42,01:48,1,18.5,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
BFD,SAL,17082019,09:24,11:20,01:56,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
SAL,BFD,17082019,18:47,20:52,02:05,2,39.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
SAL,BFD,17082019,19:21,21:07,01:46,1,18.5,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
SAL,BFD,17082019,19:47,21:52,02:05,2,13.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/170819/0700/dep/170819/1830/dep
BFD,CBG,17082019,07:24,09:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
BFD,CBG,17082019,07:54,10:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
BFD,CBG,17082019,08:24,10:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
BFD,CBG,17082019,08:54,11:02,02:08,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
BFD,CBG,17082019,09:24,11:30,02:06,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
CBG,BFD,17082019,18:44,20:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
CBG,BFD,17082019,19:14,21:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
CBG,BFD,17082019,19:44,21:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
CBG,BFD,17082019,20:14,22:22,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
CBG,BFD,17082019,20:44,22:52,02:08,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/170819/0700/dep/170819/1830/dep
BFD,BTH,17082019,07:23,09:59,02:36,2,17.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BFD,BTH,17082019,07:53,10:24,02:31,2,23.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BFD,BTH,17082019,08:53,11:24,02:31,2,23.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BFD,BTH,17082019,08:54,11:50,02:56,1,37.1,40.0,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BFD,BTH,17082019,09:53,12:24,02:31,2,23.0,58.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BTH,BFD,17082019,18:43,21:23,02:40,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BTH,BFD,17082019,19:43,22:23,02:40,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BTH,BFD,17082019,19:54,22:52,02:58,2,41.4,40.0,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BTH,BFD,17082019,20:49,23:23,02:34,2,17.0,58.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/170819/0700/dep/170819/1830/dep
BFD,CBW,17082019,07:24,09:53,02:29,3,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
BFD,CBW,17082019,07:54,10:08,02:14,2,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
BFD,CBW,17082019,08:09,10:53,02:44,2,34.5,34.6,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
BFD,CBW,17082019,08:24,10:53,02:29,3,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
BFD,CBW,17082019,08:54,11:08,02:14,2,40.8,40.9,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
CBW,BFD,17082019,18:25,20:37,02:12,2,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
CBW,BFD,17082019,18:39,21:07,02:28,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
CBW,BFD,17082019,19:25,21:37,02:12,2,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
CBW,BFD,17082019,19:39,22:07,02:28,2,34.5,34.6,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
CBW,BFD,17082019,20:25,22:52,02:27,2,40.8,40.9,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBW/170819/0700/dep/170819/1830/dep
BFD,RYE,17082019,07:24,09:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
BFD,RYE,17082019,07:54,10:46,02:52,2,37.9,38.1,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
BFD,RYE,17082019,08:24,10:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
BFD,RYE,17082019,08:54,11:45,02:51,2,37.9,38.1,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
BFD,RYE,17082019,09:24,11:46,02:22,3,44.0,44.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
RYE,BFD,17082019,18:47,21:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
RYE,BFD,17082019,18:47,21:52,03:05,2,37.9,38.1,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
RYE,BFD,17082019,19:47,22:07,02:20,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
RYE,BFD,17082019,19:47,22:52,03:05,2,37.9,38.1,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
RYE,BFD,17082019,20:47,23:22,02:35,3,44.0,44.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/RYE/170819/0700/dep/170819/1830/dep
BFD,DVP,17082019,07:24,09:41,02:17,2,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
BFD,DVP,17082019,07:54,10:39,02:45,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
BFD,DVP,17082019,08:24,10:41,02:17,2,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
BFD,DVP,17082019,08:54,11:39,02:45,2,40.1,40.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
BFD,DVP,17082019,09:24,11:41,02:17,2,46.4,46.5,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
DVP,BFD,17082019,18:49,21:07,02:18,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
DVP,BFD,17082019,18:52,21:52,03:00,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
DVP,BFD,17082019,19:49,22:07,02:18,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
DVP,BFD,17082019,19:52,22:52,03:00,2,40.1,40.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
DVP,BFD,17082019,20:49,23:22,02:33,2,46.4,46.5,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/DVP/170819/0700/dep/170819/1830/dep
BFD,NRW,17082019,07:24,10:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
BFD,NRW,17082019,08:09,11:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
BFD,NRW,17082019,08:24,11:50,03:26,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
BFD,NRW,17082019,09:09,12:27,03:18,2,15.9,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
BFD,NRW,17082019,09:24,12:30,03:06,2,21.2,62.5,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
NRW,BFD,17082019,18:30,21:52,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
NRW,BFD,17082019,19:00,22:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
NRW,BFD,17082019,20:00,23:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
NRW,BFD,17082019,21:00,00:22,03:22,2,15.9,62.5,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/NRW/170819/0700/dep/170819/1830/dep
BFD,BRI,17082019,07:23,10:14,02:51,2,17.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BFD,BRI,17082019,07:53,10:39,02:46,2,23.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BFD,BRI,17082019,08:23,11:24,03:01,3,32.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BFD,BRI,17082019,08:53,11:39,02:46,2,23.5,60.3,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BFD,BRI,17082019,08:54,12:10,03:16,1,38.1,41.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BRI,BFD,17082019,18:30,21:23,02:53,2,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BRI,BFD,17082019,18:41,21:23,02:42,3,23.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BRI,BFD,17082019,19:30,22:23,02:53,2,17.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BRI,BFD,17082019,19:35,22:52,03:17,2,42.8,41.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BRI,BFD,17082019,19:41,22:23,02:42,3,23.5,60.3,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BRI/170819/0700/dep/170819/1830/dep
BFD,BMH,17082019,07:39,10:00,02:21,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BFD,BMH,17082019,07:54,10:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BFD,BMH,17082019,08:39,11:00,02:21,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BFD,BMH,17082019,08:54,11:13,02:19,2,42.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BFD,BMH,17082019,09:39,12:00,02:21,1,17.4,45.7,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BMH,BFD,17082019,18:47,21:07,02:20,2,43.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BMH,BFD,17082019,19:22,21:52,02:30,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BMH,BFD,17082019,20:22,22:52,02:30,1,17.4,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BMH,BFD,17082019,20:59,23:22,02:23,2,22.3,45.7,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BMH/170819/0700/dep/170819/1830/dep
BFD,SAL,18082019,07:42,09:46,02:04,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
BFD,SAL,18082019,08:16,10:06,01:50,2,13.2,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
BFD,SAL,18082019,08:42,10:48,02:06,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
BFD,SAL,18082019,09:16,11:06,01:50,2,13.2,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
BFD,SAL,18082019,09:42,11:45,02:03,1,10.0,38.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
SAL,BFD,18082019,18:27,20:18,01:51,1,15.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
SAL,BFD,18082019,18:52,20:50,01:58,1,13.2,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
SAL,BFD,18082019,19:27,21:18,01:51,1,15.7,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
SAL,BFD,18082019,20:27,22:18,01:51,1,10.0,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
SAL,BFD,18082019,21:27,23:18,01:51,1,10.0,38.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/SAL/180819/0700/dep/180819/1830/dep
BFD,CBG,18082019,07:42,09:59,02:17,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
BFD,CBG,18082019,08:16,10:41,02:25,2,27.2,30.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
BFD,CBG,18082019,08:42,10:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
BFD,CBG,18082019,09:16,11:41,02:25,2,27.2,30.2,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
BFD,CBG,18082019,09:42,11:58,02:16,2,27.2,30.2,Warning,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
CBG,BFD,18082019,18:43,20:50,02:07,2,27.2,30.2,Warning,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
CBG,BFD,18082019,18:51,21:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
CBG,BFD,18082019,19:32,21:50,02:18,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
CBG,BFD,18082019,19:51,22:18,02:27,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
CBG,BFD,18082019,20:32,22:50,02:18,2,27.2,30.2,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/CBG/180819/0700/dep/180819/1830/dep
BFD,BTH,18082019,07:42,10:46,03:04,2,20.0,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BFD,BTH,18082019,08:16,11:24,03:08,3,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BFD,BTH,18082019,08:42,11:51,03:09,1,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BFD,BTH,18082019,09:42,12:48,03:06,2,23.0,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BFD,BTH,18082019,10:16,13:23,03:07,3,37.1,65.9,OK,Onwards,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BTH,BFD,18082019,18:38,21:42,03:04,3,19.5,65.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BTH,BFD,18082019,18:38,21:50,03:12,2,23.0,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BTH,BFD,18082019,19:06,22:16,03:10,4,19.5,65.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BTH,BFD,18082019,19:06,22:18,03:12,2,23.0,65.9,OK,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
BTH,BFD,18082019,19:38,22:42,03:04,3,17.0,65.9,bus service,Return,http://ojp.nationalrail.co.uk/service/timesandfares/BFD/BTH/180819/0700/dep/180819/1830/dep
